2532,2471,3056,6032,8445
2471,3056,6032,8445,7229
3056,6032,8445,7229,5069
6032,8445,7229,5069,7860
8445,7229,5069,7860,2695
7229,5069,7860,2695,387
5069,7860,2695,387,5008
7860,2695,387,5008,4443
2695,387,5008,4443,7392
387,5008,4443,7392,7209
5008,4443,7392,7209,5534
4443,7392,7209,5534,7025
7392,7209,5534,7025,6077
7209,5534,7025,6077,1470
5534,7025,6077,1470,5177
7025,6077,1470,5177,8399
6077,1470,5177,8399,8566
1470,5177,8399,8566,7191
5177,8399,8566,7191,7392
8399,8566,7191,7392,7160
8566,7191,7392,7160,7561
7191,7392,7160,7561,4677
7392,7160,7561,4677,7372
7160,7561,4677,7372,2846
7561,4677,7372,2846,5175
4677,7372,2846,5175,3360
7372,2846,5175,3360,504
2846,5175,3360,504,5044
5175,3360,504,5044,2750
3360,504,5044,2750,1470
504,5044,2750,1470,5177
5044,2750,1470,5177,5893
2750,1470,5177,5893,2808
1470,5177,5893,2808,5323
5177,5893,2808,5323,1051
5893,2808,5323,1051,8755
2808,5323,1051,8755,2964
5323,1051,8755,2964,8073
1051,8755,2964,8073,781
8755,2964,8073,781,1603
2964,8073,781,1603,8955
8073,781,1603,8955,387
781,1603,8955,387,8155
1603,8955,387,8155,7453
8955,387,8155,7453,4985
387,8155,7453,4985,7042
8155,7453,4985,7042,6647
7453,4985,7042,6647,8883
4985,7042,6647,8883,4190
7042,6647,8883,4190,8445
6647,8883,4190,8445,4561
8883,4190,8445,4561,387
4190,8445,4561,387,1470
8445,4561,387,1470,5177
4561,387,1470,5177,4104
387,1470,5177,4104,3360
1470,5177,4104,3360,3434
5177,4104,3360,3434,5893
4104,3360,3434,5893,5869
3360,3434,5893,5869,1884
3434,5893,5869,1884,2846
5893,5869,1884,2846,7995
5869,1884,2846,7995,998
1884,2846,7995,998,5893
2846,7995,998,5893,8729
7995,998,5893,8729,6041
998,5893,8729,6041,8476
5893,8729,6041,8476,1592
8729,6041,8476,1592,7392
6041,8476,1592,7392,758
8476,1592,7392,758,8135
1592,7392,758,8135,1603
7392,758,8135,1603,3810
758,8135,1603,3810,157
8135,1603,3810,157,6086
1603,3810,157,6086,1168
3810,157,6086,1168,1470
157,6086,1168,1470,5177
6086,1168,1470,5177,7561
1168,1470,5177,7561,1946
1470,5177,7561,1946,6554
5177,7561,1946,6554,5391
7561,1946,6554,5391,3451
1946,6554,5391,3451,987
6554,5391,3451,987,2846
5391,3451,987,2846,7499
3451,987,2846,7499,3015
987,2846,7499,3015,5310
2846,7499,3015,5310,464
7499,3015,5310,464,5045
3015,5310,464,5045,4545
5310,464,5045,4545,610
464,5045,4545,610,8003
5045,4545,610,8003,3221
4545,610,8003,3221,1316
610,8003,3221,1316,7042
8003,3221,1316,7042,586
3221,1316,7042,586,1768
1316,7042,586,1768,987
7042,586,1768,987,8343
586,1768,987,8343,1470
1768,987,8343,1470,2532
987,8343,1470,2532,8446
8343,1470,2532,8446,3108
1470,2532,8446,3108,13
2532,8446,3108,13,1470
8446,3108,13,1470,2532
3108,13,1470,2532,3216
13,1470,2532,3216,8450
1470,2532,3216,8450,2846
2532,3216,8450,2846,7296
3216,8450,2846,7296,3322
8450,2846,7296,3322,7042
2846,7296,3322,7042,4729
7296,3322,7042,4729,7296
3322,7042,4729,7296,5177
7042,4729,7296,5177,8446
4729,7296,5177,8446,4855
7296,5177,8446,4855,8789
5177,8446,4855,8789,5878
8446,4855,8789,5878,2846
4855,8789,5878,2846,7921
8789,5878,2846,7921,3462
5878,2846,7921,3462,1470
2846,7921,3462,1470,5177
7921,3462,1470,5177,509
3462,1470,5177,509,1301
1470,5177,509,1301,7899
5177,509,1301,7899,7029
509,1301,7899,7029,3012
1301,7899,7029,3012,7350
7899,7029,3012,7350,3847
7029,3012,7350,3847,3552
3012,7350,3847,3552,5893
7350,3847,3552,5893,7178
3847,3552,5893,7178,6469
3552,5893,7178,6469,7263
5893,7178,6469,7263,7698
7178,6469,7263,7698,257
6469,7263,7698,257,4891
7263,7698,257,4891,6174
7698,257,4891,6174,5893
257,4891,6174,5893,8062
4891,6174,5893,8062,1470
6174,5893,8062,1470,5177
5893,8062,1470,5177,7499
8062,1470,5177,7499,5738
1470,5177,7499,5738,4933
5177,7499,5738,4933,5893
7499,5738,4933,5893,3230
5738,4933,5893,3230,2846
4933,5893,3230,2846,1714
5893,3230,2846,1714,5878
3230,2846,1714,5878,5893
2846,1714,5878,5893,4126
1714,5878,5893,4126,7025
5878,5893,4126,7025,8445
5893,4126,7025,8445,7981
4126,7025,8445,7981,7042
7025,8445,7981,7042,6807
8445,7981,7042,6807,8883
7981,7042,6807,8883,1168
7042,6807,8883,1168,1470
6807,8883,1168,1470,5177
8883,1168,1470,5177,21
1168,1470,5177,21,8445
1470,5177,21,8445,1212
5177,21,8445,1212,6991
21,8445,1212,6991,1452
8445,1212,6991,1452,4891
1212,6991,1452,4891,8848
6991,1452,4891,8848,1470
1452,4891,8848,1470,5177
4891,8848,1470,5177,7961
8848,1470,5177,7961,7042
1470,5177,7961,7042,7660
5177,7961,7042,7660,1560
7961,7042,7660,1560,5102
7042,7660,1560,5102,2034
7660,1560,5102,2034,355
1560,5102,2034,355,1470
5102,2034,355,1470,5177
2034,355,1470,5177,567
355,1470,5177,567,5759
1470,5177,567,5759,7895
5177,567,5759,7895,5770
567,5759,7895,5770,8445
5759,7895,5770,8445,8735
7895,5770,8445,8735,7561
5770,8445,8735,7561,3945
8445,8735,7561,3945,5300
8735,7561,3945,5300,1470
7561,3945,5300,1470,5177
3945,5300,1470,5177,2846
5300,1470,5177,2846,8445
1470,5177,2846,8445,1918
5177,2846,8445,1918,1571
2846,8445,1918,1571,2846
8445,1918,1571,2846,8794
1918,1571,2846,8794,7042
1571,2846,8794,7042,7072
2846,8794,7042,7072,8051
8794,7042,7072,8051,7161
7042,7072,8051,7161,7561
7072,8051,7161,7561,7629
8051,7161,7561,7629,5677
7161,7561,7629,5677,2090
7561,7629,5677,2090,1824
7629,5677,2090,1824,1796
5677,2090,1824,1796,7392
2090,1824,1796,7392,4481
1824,1796,7392,4481,3195
1796,7392,4481,3195,1470
7392,4481,3195,1470,5177
4481,3195,1470,5177,8643
3195,1470,5177,8643,8479
1470,5177,8643,8479,7263
5177,8643,8479,7263,3407
8643,8479,7263,3407,8786
8479,7263,3407,8786,1470
7263,3407,8786,1470,5177
3407,8786,1470,5177,2427
8786,1470,5177,2427,2965
1470,5177,2427,2965,5385
5177,2427,2965,5385,2034
2427,2965,5385,2034,3248
2965,5385,2034,3248,6871
5385,2034,3248,6871,7895
2034,3248,6871,7895,1281
3248,6871,7895,1281,7408
6871,7895,1281,7408,7025
7895,1281,7408,7025,3082
1281,7408,7025,3082,4501
7408,7025,3082,4501,7209
7025,3082,4501,7209,5413
3082,4501,7209,5413,1470
4501,7209,5413,1470,5177
7209,5413,1470,5177,6312
5413,1470,5177,6312,2593
1470,5177,6312,2593,3026
5177,6312,2593,3026,2092
6312,2593,3026,2092,7377
2593,3026,2092,7377,4818
3026,2092,7377,4818,8940
2092,7377,4818,8940,5441
7377,4818,8940,5441,7042
4818,8940,5441,7042,8445
8940,5441,7042,8445,8699
5441,7042,8445,8699,4891
7042,8445,8699,4891,6992
8445,8699,4891,6992,8476
8699,4891,6992,8476,3195
4891,6992,8476,3195,1470
6992,8476,3195,1470,5177
8476,3195,1470,5177,8399
3195,1470,5177,8399,4865
1470,5177,8399,4865,8013
5177,8399,4865,8013,4891
8399,4865,8013,4891,6819
4865,8013,4891,6819,2846
8013,4891,6819,2846,1470
4891,6819,2846,1470,5177
6819,2846,1470,5177,1281
2846,1470,5177,1281,1470
1470,5177,1281,1470,2532
5177,1281,1470,2532,2474
1281,1470,2532,2474,5140
1470,2532,2474,5140,5893
2532,2474,5140,5893,2846
2474,5140,5893,2846,1470
5140,5893,2846,1470,3396
5893,2846,1470,3396,7121
2846,1470,3396,7121,4391
1470,3396,7121,4391,610
3396,7121,4391,610,6819
7121,4391,610,6819,7392
4391,610,6819,7392,2384
610,6819,7392,2384,5878
6819,7392,2384,5878,1470
7392,2384,5878,1470,2532
2384,5878,1470,2532,7215
5878,1470,2532,7215,3801
1470,2532,7215,3801,5607
2532,7215,3801,5607,2274
7215,3801,5607,2274,5633
3801,5607,2274,5633,1470
5607,2274,5633,1470,5177
2274,5633,1470,5177,2471
5633,1470,5177,2471,5069
1470,5177,2471,5069,1965
5177,2471,5069,1965,7150
2471,5069,1965,7150,3658
5069,1965,7150,3658,7392
1965,7150,3658,7392,7629
7150,3658,7392,7629,2288
3658,7392,7629,2288,6418
7392,7629,2288,6418,1826
7629,2288,6418,1826,2090
2288,6418,1826,2090,406
6418,1826,2090,406,610
1826,2090,406,610,6543
2090,406,610,6543,1470
406,610,6543,1470,2532
610,6543,1470,2532,2471
6543,1470,2532,2471,7392
1470,2532,2471,7392,4028
2532,2471,7392,4028,2563
2471,7392,4028,2563,8446
7392,4028,2563,8446,1311
4028,2563,8446,1311,3801
2563,8446,1311,3801,8889
8446,1311,3801,8889,6077
1311,3801,8889,6077,7185
3801,8889,6077,7185,5069
8889,6077,7185,5069,4550
6077,7185,5069,4550,1168
7185,5069,4550,1168,1470
5069,4550,1168,1470,5177
4550,1168,1470,5177,5602
1168,1470,5177,5602,4750
1470,5177,5602,4750,81
5177,5602,4750,81,4521
5602,4750,81,4521,7561
4750,81,4521,7561,7623
81,4521,7561,7623,1470
4521,7561,7623,1470,5177
7561,7623,1470,5177,7561
7623,1470,5177,7561,1942
1470,5177,7561,1942,2179
5177,7561,1942,2179,2238
7561,1942,2179,2238,5357
1942,2179,2238,5357,3562
2179,2238,5357,3562,4678
2238,5357,3562,4678,7773
5357,3562,4678,7773,2846
3562,4678,7773,2846,7413
4678,7773,2846,7413,5893
7773,2846,7413,5893,5357
2846,7413,5893,5357,1290
7413,5893,5357,1290,2471
5893,5357,1290,2471,2846
5357,1290,2471,2846,28
1290,2471,2846,28,3830
2471,2846,28,3830,6002
2846,28,3830,6002,1603
28,3830,6002,1603,8399
3830,6002,1603,8399,8445
6002,1603,8399,8445,3421
1603,8399,8445,3421,4760
8399,8445,3421,4760,7025
8445,3421,4760,7025,610
3421,4760,7025,610,5189
4760,7025,610,5189,7895
7025,610,5189,7895,5324
610,5189,7895,5324,3666
5189,7895,5324,3666,2853
7895,5324,3666,2853,7296
5324,3666,2853,7296,4012
3666,2853,7296,4012,1470
2853,7296,4012,1470,5177
7296,4012,1470,5177,2193
4012,1470,5177,2193,5893
1470,5177,2193,5893,2440
5177,2193,5893,2440,3695
2193,5893,2440,3695,1470
5893,2440,3695,1470,5177
2440,3695,1470,5177,2284
3695,1470,5177,2284,6741
1470,5177,2284,6741,5893
5177,2284,6741,5893,1470
2284,6741,5893,1470,2532
6741,5893,1470,2532,7561
5893,1470,2532,7561,4346
1470,2532,7561,4346,5069
2532,7561,4346,5069,1137
7561,4346,5069,1137,2739
4346,5069,1137,2739,3190
5069,1137,2739,3190,1470
1137,2739,3190,1470,2532
2739,3190,1470,2532,3552
3190,1470,2532,3552,1431
1470,2532,3552,1431,8772
2532,3552,1431,8772,781
3552,1431,8772,781,625
1431,8772,781,625,387
8772,781,625,387,5008
781,625,387,5008,4985
625,387,5008,4985,603
387,5008,4985,603,4891
5008,4985,603,4891,6061
4985,603,4891,6061,5893
603,4891,6061,5893,7160
4891,6061,5893,7160,387
6061,5893,7160,387,5008
5893,7160,387,5008,84
7160,387,5008,84,387
387,5008,84,387,1470
5008,84,387,1470,5177
84,387,1470,5177,3069
387,1470,5177,3069,4891
1470,5177,3069,4891,951
5177,3069,4891,951,7095
3069,4891,951,7095,3332
4891,951,7095,3332,5087
951,7095,3332,5087,4891
7095,3332,5087,4891,4979
3332,5087,4891,4979,758
5087,4891,4979,758,4415
4891,4979,758,4415,1047
4979,758,4415,1047,251
758,4415,1047,251,3773
4415,1047,251,3773,6097
1047,251,3773,6097,2965
251,3773,6097,2965,300
3773,6097,2965,300,3701
6097,2965,300,3701,3892
2965,300,3701,3892,1281
300,3701,3892,1281,8231
3701,3892,1281,8231,5120
3892,1281,8231,5120,7025
1281,8231,5120,7025,2965
8231,5120,7025,2965,4200
5120,7025,2965,4200,2901
7025,2965,4200,2901,7263
2965,4200,2901,7263,998
4200,2901,7263,998,7042
2901,7263,998,7042,7931
7263,998,7042,7931,3313
998,7042,7931,3313,4484
7042,7931,3313,4484,4891
7931,3313,4484,4891,4887
3313,4484,4891,4887,1470
4484,4891,4887,1470,5177
4891,4887,1470,5177,4227
4887,1470,5177,4227,4891
1470,5177,4227,4891,7835
5177,4227,4891,7835,6078
4227,4891,7835,6078,406
4891,7835,6078,406,3396
7835,6078,406,3396,1470
6078,406,3396,1470,2532
406,3396,1470,2532,723
3396,1470,2532,723,4891
1470,2532,723,4891,405
2532,723,4891,405,6892
723,4891,405,6892,4750
4891,405,6892,4750,695
405,6892,4750,695,7461
6892,4750,695,7461,7681
4750,695,7461,7681,1470
695,7461,7681,1470,5177
7461,7681,1470,5177,1038
7681,1470,5177,1038,4519
1470,5177,1038,4519,5759
5177,1038,4519,5759,1532
1038,4519,5759,1532,7042
4519,5759,1532,7042,1931
5759,1532,7042,1931,4891
1532,7042,1931,4891,610
7042,1931,4891,610,5189
1931,4891,610,5189,5177
4891,610,5189,5177,7932
610,5189,5177,7932,5734
5189,5177,7932,5734,7392
5177,7932,5734,7392,2965
7932,5734,7392,2965,8374
5734,7392,2965,8374,4099
7392,2965,8374,4099,134
2965,8374,4099,134,1470
8374,4099,134,1470,5177
4099,134,1470,5177,7070
134,1470,5177,7070,7042
1470,5177,7070,7042,7727
5177,7070,7042,7727,7468
7070,7042,7727,7468,5893
7042,7727,7468,5893,2467
7727,7468,5893,2467,7392
7468,5893,2467,7392,1952
5893,2467,7392,1952,6815
2467,7392,1952,6815,987
7392,1952,6815,987,610
1952,6815,987,610,4585
6815,987,610,4585,1470
987,610,4585,1470,5177
610,4585,1470,5177,6947
4585,1470,5177,6947,1673
1470,5177,6947,1673,7042
5177,6947,1673,7042,2821
6947,1673,7042,2821,3959
1673,7042,2821,3959,1905
7042,2821,3959,1905,8445
2821,3959,1905,8445,6118
3959,1905,8445,6118,7392
1905,8445,6118,7392,1470
8445,6118,7392,1470,5177
6118,7392,1470,5177,7527
7392,1470,5177,7527,1168
1470,5177,7527,1168,1470
5177,7527,1168,1470,5177
7527,1168,1470,5177,4790
1168,1470,5177,4790,7042
1470,5177,4790,7042,2981
5177,4790,7042,2981,209
4790,7042,2981,209,7296
7042,2981,209,7296,594
2981,209,7296,594,1470
209,7296,594,1470,5177
7296,594,1470,5177,7025
594,1470,5177,7025,8344
1470,5177,7025,8344,987
5177,7025,8344,987,1278
7025,8344,987,1278,4227
8344,987,1278,4227,3221
987,1278,4227,3221,5878
1278,4227,3221,5878,7561
4227,3221,5878,7561,3830
3221,5878,7561,3830,2965
5878,7561,3830,2965,2846
7561,3830,2965,2846,3334
3830,2965,2846,3334,3462
2965,2846,3334,3462,1470
2846,3334,3462,1470,5177
3334,3462,1470,5177,4102
3462,1470,5177,4102,2853
1470,5177,4102,2853,4200
5177,4102,2853,4200,5893
4102,2853,4200,5893,1527
2853,4200,5893,1527,4891
4200,5893,1527,4891,3830
5893,1527,4891,3830,3967
1527,4891,3830,3967,3715
4891,3830,3967,3715,5282
3830,3967,3715,5282,1470
3967,3715,5282,1470,5177
3715,5282,1470,5177,2857
5282,1470,5177,2857,7042
1470,5177,2857,7042,2061
5177,2857,7042,2061,6384
2857,7042,2061,6384,1470
7042,2061,6384,1470,5177
2061,6384,1470,5177,7561
6384,1470,5177,7561,369
1470,5177,7561,369,6686
5177,7561,369,6686,4013
7561,369,6686,4013,7042
369,6686,4013,7042,4715
6686,4013,7042,4715,7094
4013,7042,4715,7094,7392
7042,4715,7094,7392,1002
4715,7094,7392,1002,4548
7094,7392,1002,4548,5893
7392,1002,4548,5893,15
1002,4548,5893,15,7296
4548,5893,15,7296,1470
5893,15,7296,1470,5177
15,7296,1470,5177,4001
7296,1470,5177,4001,7042
1470,5177,4001,7042,1725
5177,4001,7042,1725,1827
4001,7042,1725,1827,4820
7042,1725,1827,4820,7263
1725,1827,4820,7263,6289
1827,4820,7263,6289,1827
4820,7263,6289,1827,2219
7263,6289,1827,2219,4820
6289,1827,2219,4820,7895
1827,2219,4820,7895,3026
2219,4820,7895,3026,5600
4820,7895,3026,5600,5632
7895,3026,5600,5632,8962
3026,5600,5632,8962,7355
5600,5632,8962,7355,1470
5632,8962,7355,1470,5177
8962,7355,1470,5177,3812
7355,1470,5177,3812,6335
1470,5177,3812,6335,2104
5177,3812,6335,2104,1139
3812,6335,2104,1139,987
6335,2104,1139,987,2476
2104,1139,987,2476,5278
1139,987,2476,5278,6418
987,2476,5278,6418,5540
2476,5278,6418,5540,7392
5278,6418,5540,7392,3787
6418,5540,7392,3787,1470
5540,7392,3787,1470,2532
7392,3787,1470,2532,6826
3787,1470,2532,6826,3853
1470,2532,6826,3853,2963
2532,6826,3853,2963,7374
6826,3853,2963,7374,406
3853,2963,7374,406,3178
2963,7374,406,3178,6064
7374,406,3178,6064,2846
406,3178,6064,2846,5842
3178,6064,2846,5842,4330
6064,2846,5842,4330,7296
2846,5842,4330,7296,2034
5842,4330,7296,2034,2968
4330,7296,2034,2968,6871
7296,2034,2968,6871,1943
2034,2968,6871,1943,2768
2968,6871,1943,2768,1470
6871,1943,2768,1470,5177
1943,2768,1470,5177,6826
2768,1470,5177,6826,1603
1470,5177,6826,1603,6895
5177,6826,1603,6895,5893
6826,1603,6895,5893,987
1603,6895,5893,987,449
6895,5893,987,449,5511
5893,987,449,5511,2457
987,449,5511,2457,2045
449,5511,2457,2045,2965
5511,2457,2045,2965,8447
2457,2045,2965,8447,5317
2045,2965,8447,5317,1168
2965,8447,5317,1168,610
8447,5317,1168,610,7385
5317,1168,610,7385,6806
1168,610,7385,6806,3854
610,7385,6806,3854,2568
7385,6806,3854,2568,4227
6806,3854,2568,4227,610
3854,2568,4227,610,6382
2568,4227,610,6382,4891
4227,610,6382,4891,2271
610,6382,4891,2271,3440
6382,4891,2271,3440,3390
4891,2271,3440,3390,1168
2271,3440,3390,1168,1470
3440,3390,1168,1470,2532
3390,1168,1470,2532,1905
1168,1470,2532,1905,3360
1470,2532,1905,3360,8672
2532,1905,3360,8672,8445
1905,3360,8672,8445,3632
3360,8672,8445,3632,1267
8672,8445,3632,1267,4426
8445,3632,1267,4426,4800
3632,1267,4426,4800,8329
1267,4426,4800,8329,987
4426,4800,8329,987,7853
4800,8329,987,7853,1470
8329,987,7853,1470,5177
987,7853,1470,5177,3140
7853,1470,5177,3140,4685
1470,5177,3140,4685,3959
5177,3140,4685,3959,7225
3140,4685,3959,7225,8789
4685,3959,7225,8789,610
3959,7225,8789,610,4985
7225,8789,610,4985,5440
8789,610,4985,5440,1279
610,4985,5440,1279,7482
4985,5440,1279,7482,1470
5440,1279,7482,1470,5177
1279,7482,1470,5177,8136
7482,1470,5177,8136,7025
1470,5177,8136,7025,1662
5177,8136,7025,1662,1226
8136,7025,1662,1226,1281
7025,1662,1226,1281,7528
1662,1226,1281,7528,2034
1226,1281,7528,2034,8777
1281,7528,2034,8777,1168
7528,2034,8777,1168,1470
2034,8777,1168,1470,2532
8777,1168,1470,2532,2034
1168,1470,2532,2034,1710
1470,2532,2034,1710,987
2532,2034,1710,987,8445
2034,1710,987,8445,7675
1710,987,8445,7675,406
987,8445,7675,406,2905
8445,7675,406,2905,4692
7675,406,2905,4692,2846
406,2905,4692,2846,1970
2905,4692,2846,1970,2471
4692,2846,1970,2471,1470
2846,1970,2471,1470,2532
1970,2471,1470,2532,8748
2471,1470,2532,8748,7977
1470,2532,8748,7977,1168
2532,8748,7977,1168,1470
8748,7977,1168,1470,5177
7977,1168,1470,5177,8136
1168,1470,5177,8136,7025
1470,5177,8136,7025,5687
5177,8136,7025,5687,2215
8136,7025,5687,2215,987
7025,5687,2215,987,2965
5687,2215,987,2965,616
2215,987,2965,616,5626
987,2965,616,5626,6563
2965,616,5626,6563,5504
616,5626,6563,5504,1470
5626,6563,5504,1470,5177
6563,5504,1470,5177,4217
5504,1470,5177,4217,4311
1470,5177,4217,4311,681
5177,4217,4311,681,6434
4217,4311,681,6434,62
4311,681,6434,62,1470
681,6434,62,1470,5177
6434,62,1470,5177,5570
62,1470,5177,5570,7420
1470,5177,5570,7420,4274
5177,5570,7420,4274,2846
5570,7420,4274,2846,2857
7420,4274,2846,2857,987
4274,2846,2857,987,7179
2846,2857,987,7179,6611
2857,987,7179,6611,5632
987,7179,6611,5632,8042
7179,6611,5632,8042,1470
6611,5632,8042,1470,2532
5632,8042,1470,2532,6337
8042,1470,2532,6337,2262
1470,2532,6337,2262,4003
2532,6337,2262,4003,7937
6337,2262,4003,7937,7042
2262,4003,7937,7042,6647
4003,7937,7042,6647,8883
7937,7042,6647,8883,8595
7042,6647,8883,8595,1168
6647,8883,8595,1168,4110
8883,8595,1168,4110,7921
8595,1168,4110,7921,873
1168,4110,7921,873,987
4110,7921,873,987,6077
7921,873,987,6077,421
873,987,6077,421,7042
987,6077,421,7042,8078
6077,421,7042,8078,1168
421,7042,8078,1168,1470
7042,8078,1168,1470,2532
8078,1168,1470,2532,854
1168,1470,2532,854,5534
1470,2532,854,5534,7042
2532,854,5534,7042,6807
854,5534,7042,6807,7625
5534,7042,6807,7625,2004
7042,6807,7625,2004,5318
6807,7625,2004,5318,1684
7625,2004,5318,1684,6077
2004,5318,1684,6077,5893
5318,1684,6077,5893,475
1684,6077,5893,475,1168
6077,5893,475,1168,1470
5893,475,1168,1470,5177
475,1168,1470,5177,8676
1168,1470,5177,8676,7559
1470,5177,8676,7559,5893
5177,8676,7559,5893,1199
8676,7559,5893,1199,1281
7559,5893,1199,1281,3970
5893,1199,1281,3970,3861
1199,1281,3970,3861,987
1281,3970,3861,987,5357
3970,3861,987,5357,3959
3861,987,5357,3959,938
987,5357,3959,938,8213
5357,3959,938,8213,6805
3959,938,8213,6805,8943
938,8213,6805,8943,3788
8213,6805,8943,3788,1168
6805,8943,3788,1168,1661
8943,3788,1168,1661,8081
3788,1168,1661,8081,4891
1168,1661,8081,4891,1327
1661,8081,4891,1327,1470
8081,4891,1327,1470,8445
4891,1327,1470,8445,1470
1327,1470,8445,1470,5177
1470,8445,1470,5177,46
8445,1470,5177,46,6770
1470,5177,46,6770,8445
5177,46,6770,8445,7606
46,6770,8445,7606,7564
6770,8445,7606,7564,8244
8445,7606,7564,8244,7042
7606,7564,8244,7042,610
7564,8244,7042,610,8204
8244,7042,610,8204,4891
7042,610,8204,4891,2965
610,8204,4891,2965,2599
8204,4891,2965,2599,7360
4891,2965,2599,7360,7042
2965,2599,7360,7042,1403
2599,7360,7042,1403,1042
7360,7042,1403,1042,5034
7042,1403,1042,5034,4213
1403,1042,5034,4213,2965
1042,5034,4213,2965,631
5034,4213,2965,631,4157
4213,2965,631,4157,1470
2965,631,4157,1470,5177
631,4157,1470,5177,7499
4157,1470,5177,7499,2148
1470,5177,7499,2148,4891
5177,7499,2148,4891,2726
7499,2148,4891,2726,3192
2148,4891,2726,3192,3026
4891,2726,3192,3026,3813
2726,3192,3026,3813,5524
3192,3026,3813,5524,1470
3026,3813,5524,1470,5177
3813,5524,1470,5177,1074
5524,1470,5177,1074,7283
1470,5177,1074,7283,4232
5177,1074,7283,4232,406
1074,7283,4232,406,6199
7283,4232,406,6199,5361
4232,406,6199,5361,3805
406,6199,5361,3805,7921
6199,5361,3805,7921,5413
5361,3805,7921,5413,7374
3805,7921,5413,7374,2791
7921,5413,7374,2791,7392
5413,7374,2791,7392,1470
7374,2791,7392,1470,5177
2791,7392,1470,5177,7042
7392,1470,5177,7042,7355
1470,5177,7042,7355,1952
5177,7042,7355,1952,6815
7042,7355,1952,6815,7025
7355,1952,6815,7025,5861
1952,6815,7025,5861,2456
6815,7025,5861,2456,1470
7025,5861,2456,1470,5177
5861,2456,1470,5177,1281
2456,1470,5177,1281,8670
1470,5177,1281,8670,3016
5177,1281,8670,3016,3069
1281,8670,3016,3069,4891
8670,3016,3069,4891,2917
3016,3069,4891,2917,3162
3069,4891,2917,3162,3
4891,2917,3162,3,5069
2917,3162,3,5069,3967
3162,3,5069,3967,6817
3,5069,3967,6817,406
5069,3967,6817,406,8806
3967,6817,406,8806,6871
6817,406,8806,6871,3195
406,8806,6871,3195,7551
8806,6871,3195,7551,5700
6871,3195,7551,5700,5092
3195,7551,5700,5092,5357
7551,5700,5092,5357,5632
5700,5092,5357,5632,7833
5092,5357,5632,7833,1619
5357,5632,7833,1619,1470
5632,7833,1619,1470,5177
7833,1619,1470,5177,2471
1619,1470,5177,2471,5069
1470,5177,2471,5069,223
5177,2471,5069,223,7116
2471,5069,223,7116,5152
5069,223,7116,5152,4213
223,7116,5152,4213,5893
7116,5152,4213,5893,7267
5152,4213,5893,7267,1372
4213,5893,7267,1372,72
5893,7267,1372,72,1470
7267,1372,72,1470,5177
1372,72,1470,5177,2471
72,1470,5177,2471,3959
1470,5177,2471,3959,1898
5177,2471,3959,1898,3507
2471,3959,1898,3507,7025
3959,1898,3507,7025,8364
1898,3507,7025,8364,987
3507,7025,8364,987,5874
7025,8364,987,5874,387
8364,987,5874,387,5008
987,5874,387,5008,4557
5874,387,5008,4557,1470
387,5008,4557,1470,5177
5008,4557,1470,5177,8439
4557,1470,5177,8439,4760
1470,5177,8439,4760,406
5177,8439,4760,406,8035
8439,4760,406,8035,3661
4760,406,8035,3661,1281
406,8035,3661,1281,2846
8035,3661,1281,2846,5069
3661,1281,2846,5069,3967
1281,2846,5069,3967,2471
2846,5069,3967,2471,2846
5069,3967,2471,2846,7629
3967,2471,2846,7629,6518
2471,2846,7629,6518,2965
2846,7629,6518,2965,6546
7629,6518,2965,6546,5534
6518,2965,6546,5534,329
2965,6546,5534,329,610
6546,5534,329,610,2524
5534,329,610,2524,7042
329,610,2524,7042,610
610,2524,7042,610,1001
2524,7042,610,1001,1281
7042,610,1001,1281,7580
610,1001,1281,7580,2965
1001,1281,7580,2965,5600
1281,7580,2965,5600,1051
7580,2965,5600,1051,1168
2965,5600,1051,1168,1603
5600,1051,1168,1603,3562
1051,1168,1603,3562,95
1168,1603,3562,95,2965
1603,3562,95,2965,8814
3562,95,2965,8814,3959
95,2965,8814,3959,3502
2965,8814,3959,3502,5534
8814,3959,3502,5534,329
3959,3502,5534,329,610
3502,5534,329,610,2524
5534,329,610,2524,2846
329,610,2524,2846,3795
610,2524,2846,3795,2965
2524,2846,3795,2965,6425
2846,3795,2965,6425,7392
3795,2965,6425,7392,5477
2965,6425,7392,5477,8193
6425,7392,5477,8193,2115
7392,5477,8193,2115,1279
5477,8193,2115,1279,4714
8193,2115,1279,4714,7421
2115,1279,4714,7421,3881
1279,4714,7421,3881,5103
4714,7421,3881,5103,1470
7421,3881,5103,1470,5177
3881,5103,1470,5177,1863
5103,1470,5177,1863,7042
1470,5177,1863,7042,6975
5177,1863,7042,6975,8854
1863,7042,6975,8854,1891
7042,6975,8854,1891,5129
6975,8854,1891,5129,5059
8854,1891,5129,5059,3937
1891,5129,5059,3937,758
5129,5059,3937,758,2037
5059,3937,758,2037,3041
3937,758,2037,3041,610
758,2037,3041,610,610
2037,3041,610,610,1137
3041,610,610,1137,7042
610,610,1137,7042,7648
610,1137,7042,7648,610
1137,7042,7648,610,7923
7042,7648,610,7923,2423
7648,610,7923,2423,5891
610,7923,2423,5891,7263
7923,2423,5891,7263,6871
2423,5891,7263,6871,1827
5891,7263,6871,1827,1470
7263,6871,1827,1470,5177
6871,1827,1470,5177,7961
1827,1470,5177,7961,7042
1470,5177,7961,7042,2423
5177,7961,7042,2423,5997
7961,7042,2423,5997,616
